company_number_search,jurisdiction_code_search,company_name_search,country_code_search,state_search
7598861,us_de,HCI IVD HOLDINGS MEMBER LLC,US,DE
L16000055589,us_fl,VAGAMUNDO GLOBAL LLC,US,FL
24602800K,us_la,"PERSONIFY HEALTH SOLUTIONS, LLC",US,LA
4854676,us_de,HIREGENICS INC.,US,DE
,us_wi,SELF LEARNING SOLUTION LLC,US,WI
6568628,us_de,"HC2 STATION GROUP, INC.",US,DE
S6319836,us_va,Neuro-Data LLC,US,VA
EXTUID_2678027,us_dc,CARAS OF THE AMERICAS,US,DC
7064145,us_de,CEX.IO CORP.,US,DE
4882811,us_de,"WIRELESS SUPPLY SERVICES, LLC",US,DE
,us_pa,FLOORMAX USA LLC,US,PA
10919855,us_az,AMERICAN CONSERVATION EXPERIENCE,US,AZ
L05000101021,us_fl,"FBC MORTGAGE, LLC",US,FL
6542484,us_de,"PCC SUB-CDE IX, LLC",US,DE
801485907,us_mi,"NATIONAL EMPLOYER SERVICES, LLC",US,MI
108910,us_ny,"CHANEL, INC.",US,NY
L17000029664,us_fl,ALL ACESS MANAGMENT SERVICES LLC.,US,FL
3890180,us_de,"UNIVERSAL ACCOUNT SERVICING, LLC",US,DE
,us_de,"SERVICELINK VALUTION SOLUTIONS, LLC",US,DE
778616,us_de,FOXBORO CONTROLES S.A.,US,DE
5866746,us_de,"SEAONE PUERTO RICO, LLC",US,DE
0012777906,us_tx,LATINO COMMUNICATIONS CORPORATION,US,TX
5733882,us_de,ESJ RESORT LLC,US,DE
201509210029,us_ca,TORRID LLC,US,CA
P04000079913,us_fl,KENNETH FROOM TOURS INC.,US,FL
,us_ny,BASF. CORPORATION,US,NY
2157711,us_de,"DLJ MORTGAGE CAPITAL, INC.",US,DE
4213252,us_de,"JANSSEN-CILAG MANUFACTURING, LLC",US,DE
P95000085389,us_fl,"AQUATIC DESIGN & ENGINEERING, INC.",US,FL
909420,us_de,IBM CREDIT LLC,US,DE
23292,us_ny,DEWBERRY ENGINEERS INC.,US,NY
3907736,us_ny,TDIE BARCELONETA CORPORATION,US,NY
P94000059529,us_fl,ANTHOLOGY INC.,US,FL
602412556,us_wa,WIRELESS ADVOCATES LLC,US,WA
3949176,us_de,"ARAMARK CLEANROOM SERVICES (PUERTO RICO), INC.",US,DE
,us_de,"SIGNATURE'S NATIONWIDE AUTO CLUB, INC",US,DE
832648,us_de,"SIEMENS POWER GENERATION SERVICE COMPANY, LTD.",US,DE
2313155,us_de,SOUTHWIRE COMPANY,US,DE
3020905,us_de,"VEOLIA ES TECHNICAL SOLUTIONS, L.L.C.",US,DE
,us_ny,"SBLI USA MUTUAL LIFE INSURANCE COMPANY, INC.",US,NY
4517136,us_de,REST EASY LLC,US,DE
,at,"NOVOMATIC AG, INC.",AT,
,tc,"INTERCARIBBEAN AIRWAYS, LTD.",TC,
,um,"IGLESIA CRISTIANA FILADELFIA DE JESUCRISTO, INC.",UM,
,au,RIO TINTO WEBBER TRADING TRUST,AU,
,in,ACCENTURE OPERATIONS SERVICES PRIVATE LIMITED INC.,IN,
C73282,mt,GOLDBROOK HOLDINGS LIMITED,MT,
,pl,ACCENTURE DELIVERY POLAND SP. Z.O.O LLC,PL,
,do,SOEL SOLUCIONES ELECTRICAS COMPAÑÍA DE RESPONSABILIDAD LIMITADA,DO,
,es,NATURALIA LLC,ES,
,gb,AUTH0 PUERTO RICO INC.,GB,
,um,LONDALE QUINTAE STRICKLING TRUST,UM,
U72300MH2007PLC240002,in,TCS E-SERVE INTERNATIONAL LIMITED,IN,
01883830,gb,STEER DAVIES & GLEAVE LIMITED,GB,
,ca,HELICOPTERES HELICARRIER INC.,CA,
08364883,gb,OPTAL FINANCIAL LIMITED,GB,
002623673,us_ma,"HUB INTERNATIONAL NEW ENGLAND, LLC",US,MA
,ca,WESTJET AIRLINES LTD.,CA,
0999229,ca,N. HARRIS COMPUTER CORPORATION,CA,
20081058206,us_co,"Virtuoso Sourcing Group, LLC",US,CO
,ca,DOMINION VOTING SYSTEMS CORPORATION,CA,
2014971,us_de,"RADISSON HOTELS INTERNATIONAL, INC.",US,DE
2893130,us_de,"PALISADES COLLECTION, L.L.C.",US,DE
4362871,us_de,"ORBITZ WORLDWIDE, LLC",US,DE
,us_de,SCIOMETRIX INC.,US,DE
0100275246,us_nj,"COLLIERS ENGINEERING & DESIGN, INC.",US,NJ
,us_de,EARTHSPARK INTERNATIONAL PR CORP.,US,DE
5924070,us_de,SEZZLE INC.,US,DE
3230140,us_ny,"LEBENTHAL FINANCIAL SERVICES, INC.",US,NY
0100608246,us_nj,"EXOS WORKS, INC.",US,NJ
7634289,us_de,"GAN POWER, LLC",US,DE
20051077139,us_co,"Ward Electric Company, Inc.",US,CO
001652516,us_ma,CASACOCO LLC,US,MA
2584032,us_nc,SPARTAN MEDS LLC,US,NC
P04000013677,us_fl,"TECHNOLOGY TRADE GROUP, INC.",US,FL
1P05236,us_wi,PIERCE MANUFACTURING INC.,US,WI
7338343,us_de,"SHM SJ, LLC",US,DE
6519436,us_de,"NINO FINANCE, INC.",US,DE
L22000311278,us_fl,BORICUA COMPOUND LLC,US,FL
5477208,us_de,"TURNINGPOINT HEALTHCARE SOLUTIONS, LLC",US,DE
994039,us_ny,"P.I.E. FACILITIES OF N.Y., INC.",US,NY
10196247,us_ak,"Northwest Demolition and Dismantling International, LLC",US,AK
5551538,us_de,VQS BOULDERS LLC,US,DE
124a353e-a517-eb11-91a4-00155d32b905,us_mn,TKO Ventures LLC,US,MN
L19000257186,us_fl,TRIADE LLC,US,FL
L19000177088,us_fl,PETROCARIBS MARINE SERVICES LLC,US,FL
800940930,us_mi,BLOCKCHAIN EDUCATION NETWORK,US,MI
P02000125926,us_fl,"K&J SAFETY AND SECURITY CONSULTING SERVICES, INC.",US,FL
E23661862022-6,us_nv,"EVERI MTL, LLC",US,NV
001533034,us_ma,VELERITY LLC,US,MA
6726537,us_de,"BORREGO ENERGY HOLDINGS, LLC",US,DE
7108338,us_de,"HIBISCUSPR 242, LLC",US,DE
5203332,us_de,SOCURE INC.,US,DE
4362027,us_de,SIGHTLINE PAYMENTS LLC,US,DE
5064472,us_de,"SUNNOVA TEP V-D, LLC",US,DE
3661865,us_ca,THE MAVEN PROJECT,US,CA
,us_tx,MALECON RENTAL LIMITED LIABILITY COMPANY,US,TX
4452601,us_de,PAYMENTUS CORPORATION,US,DE
2019-000840170,us_wy,"Perfect Path, LLC",US,WY
4393065,us_oh,BJS AVIATION INC.,US,OH
6028472,us_de,"GET SPIFFY, INC.",US,DE
6387684,us_de,"PAX LABS, INC.",US,DE
6061046,us_de,"SUNRUN DEMETER INVESTOR 2021-2, LLC",US,DE
M19000003220,us_fl,"CONTI FEDERAL SERVICES, LLC",US,FL
D046191,us_mt,AGRI-SYSTEMS,US,MT
3914229,us_de,MB3 INC.,US,DE
161733443,us_ma,"CLEARBRIDGE TECHNOLOGY GROUP, LLC",US,MA
2020-000902260,us_wy,"SRINERGY DEVELOPMENT, LLC",US,WY
LLC_09374221,us_il,PUERTO RICO SUNRISE AT RIVER PARK APARTMENTS LLC,US,IL
001461274,us_ma,"JARDINES DE LOIZA, LLC",US,MA
,us_de,"NUTRITION & BIOSCIENCES USA 2, LLC",US,DE
3431422,us_de,METTA 450 LLC,US,DE
0600316479,us_nj,CMA CGM (AMERICA) LLC,US,NJ
7822847,us_de,"SRI SOLAR 4, LLC",US,DE
7108237,us_de,"HIBISCUSPR 431, LLC",US,DE
,us_co,"STEPHEN A. KOHN & ASSOCIATES, LTD. CORP.",US,CO
7096168,us_de,GLOBAL CLAIM ADVISORS LLC,US,DE
3764649,us_ny,REAL HIT MEDIA INC.,US,NY
0548475,us_ky,"ARBOR E&T, LLC",US,KY
S2410936,us_va,J&M Global Solutions LLC,US,VA
,us_nv,PW SERVICES INC.,US,NV
0101038277,us_nj,"NEXTGEN SERVICES GROUP, INC.",US,NJ
P93000077726,us_fl,"STONECREST ADVISORS, INC.",US,FL
L17000077094,us_fl,SHUSHOP 3 LLC,US,FL
20755,us_ny,"LIRO ENGINEERS, INC.",US,NY
,us_dc,HISPANIC EDUCATIONAL TELECOMMUNICATIONS SYSTEM,US,DC
001366658,us_mo,"Jose Gautier Benitez MBS Member, Inc.",US,MO
3795849,us_de,"NPA ASSET MANAGEMENT, LLC",US,DE
000072186,us_ri,ENVIRONMENTAL AWARENESS FOUNDATION,US,RI
75f8e8b7-a5d4-e011-a886-001ec94ffe7f,us_mn,"Energy Management Collaborative, LLC",US,MN
P12000000896,us_fl,"LA CUISINE INTERNATIONAL DISTRIBUTORS, INC.",US,FL
800394,us_oh,NATIONWIDE INVESTMENT SERVICES CORPORATION,US,OH
,us_fl,"M.A.C. COMPUTER CONSULTING INC, CORPORATION",US,FL
,us_ia,"MCGLADREY, LLP",US,IA
,us_ny,IGLESIA CRISTIANA DAMASCO (DAMASCUS CHRISTIAN CHURCH),US,NY
00453572,us_mo,"KELLY MITCHELL GROUP, INC.",US,MO
4072094,us_de,"COMPUCOM PUERTO RICO, LLC",US,DE
217711,us_de,HERSHEY CREAMERY COMPANY,US,DE
892151,us_de,"SAFRAN HELICOPTER ENGINES USA, INC.",US,DE
4992299,us_de,"DANNON PR, INC.",US,DE
8614777500,us_nj,"DRIVELINE RETAIL MERCHANDISING, INC.",US,NJ
800188538,us_ar,"ALLEGIANT STAFFING, INC.",US,AR
263909423,us_ma,"EXECUTIVE HOMESEARCH OF MASSACHUSETTS, INC.",US,MA
P96000020969,us_fl,"GULF & CARIBBEAN CARGO, INC.",US,FL
3877651,us_de,"EFI GLOBAL, INC.",US,DE
721268,us_pa,FORMICA CORPORATION,US,PA
,us_ma,"NORTHEAST MILITARY SERVICES, INC.",US,MA
0918162,us_ne,MUTUAL OF OMAHA MARKETING CORPORATION,US,NE
LLC_03651002,us_il,"STARR PROTECTION SOLUTIONS, LLC",US,IL
900968,us_de,"NCR INTERNATIONAL, INC.",US,DE
704390,us_oh,"NATIONAL ENTERPRISE SYSTEMS, INC.",US,OH
2877582,us_de,"JAFRA COSMETICS INTERNATIONAL, INC.",US,DE
0706635,us_ct,"TRADEWIND AVIATION, LLC",US,CT
2445141,us_de,"PEP BOYS - MANNY, MOE & JACK OF PUERTO RICO, INC.",US,DE
2358157,us_de,"HILL INTERNATIONAL (PUERTO RICO), INC.",US,DE
2329414,us_de,"MICROSOFT CARIBBEAN, INC.",US,DE
2226965,us_de,"ROCHE PHARMA, INC.",US,DE
4745719,us_de,"PREPA HOLDINGS, LLC",US,DE
2043551,us_de,"COLGATE-PALMOLIVE DE PUERTO RICO, INC.",US,DE
L24000036067,us_fl,MEJIAS FAMILY EMPIRE LLC,US,FL
4599838,us_de,"TROPICAL SHIPPING AND CONSTRUCTION COMPANY LIMITED, LLC",US,DE
L23000471181,us_fl,DASOLUTIONSPR LLC,US,FL
E23054252022-2,us_nv,"PTECHNOLOGY, INC.",US,NV
L23000059238,us_fl,HJR VENTURES LLC,US,FL
0600399439,us_nj,"WATERMEN, LLC",US,NJ
5032421,us_de,"GEOTAB USA, INC.",US,DE
7427722,us_de,"SUNRUN CHARIS PORTFOLIO 2023, LLC",US,DE
L23000052510,us_fl,"BARRIO FINO FILM, LLC",US,FL
,us_mn,VOLUNTEERS OF AMERICA NATIONAL SERIVCES CORP.,US,MN
7801165,us_de,"N2G WORLDWIDE INSURANCE SERVICES, LLC",US,DE
0800591501,us_tx,"Webber, LLC",US,TX
2980248,us_de,"BSN SPORTS, LLC",US,DE
7141939,us_de,HELIOS GENESIS GP LLC,US,DE
F19000002627,us_fl,INNOTECH CONSTRUCTION INC,US,FL
6944051,us_de,"EDPRNA DG PR RADAR, LLC",US,DE
,us_ca,AFFORDABLE HOUSING USA PUBLIC BENEFIT CORPORATION,US,CA
0800955725,us_tx,"CAMS Bluewire Technology, LLC",US,TX
4172865,us_pa,US Pipelining LLC,US,PA
6328842,us_de,BROOKE-BAYAMON LLC,US,DE
043125344,us_ma,"THE BOSTON CONSULTING GROUP INTERNATIONAL, INC.",US,MA
6286472,us_de,CONVERGENT CAGUAS ENERGY STORAGE 1 LLC,US,DE
5236436,us_de,NOVUM ENERGY TRADING INC.,US,DE
200002210085,us_ca,"TURBINE REPAIR SERVICES, LLC",US,CA
L21000255319,us_fl,PMB COMMUNICATION FLA LLC,US,FL
6012388,us_de,PLAZA PR PARTNERS LLC,US,DE
015794,us_ia,"GEE ASPHALT SYSTEMS, INC.",US,IA
S4960151,us_va,Cultivar Collaborations LLC,US,VA
3762402,us_de,"VISUM SEPTEN, LLC",US,DE
,us_de,SQUARETRADE INS SERVICES INC.,US,DE
EXTUID_2699450,us_dc,DISTRICT GROUP Inc.,US,DC
421811,us_fl,"BRPH ARCHITECTS ENGINEERS, INC.",US,FL
7365908,us_de,"PEOPLE 2.0 GLOBAL, LLC",US,DE
5415811,us_de,"COMMONEO, LLC",US,DE
19931051811,us_co,"Empower Retirement, LLC",US,CO
E0162662009-6,us_nv,EP AMERICA INC.,US,NV
6764124,us_de,"HIGHGATE CHARITABLE FOUNDATION, INC.",US,DE
198504-823,us_in,"HERFF JONES, LLC",US,IN
0100205552,us_nj,"NATIONAL TRUCK PROTECTION CO., INC.",US,NJ
0600086764,us_nj,"THE MICHAELS DEVELOPMENT HOLDING COMPANY, L.L.C.",US,NJ
7258348,us_de,SPENCER STUART STAR US INC.,US,DE
LLC5830-2002,us_nv,INTERBLOCK USA L.C.,US,NV
201709310144,us_ca,"INTEGRATED COMMERCIALIZATION SOLUTIONS, LLC",US,CA
7037120,us_de,TFS HOUSING LLC,US,DE
35947907D,us_la,"INTERSTATE CONSTRUCTION & DEMOLITION GROUP, INC.",US,LA
811130115,us_ar,"CTEH GOVERNMENT SERVICES, LLC",US,AR
eab63792-9ed4-e011-a886-001ec94ffe7f,us_mn,The Community Development Venture Capital Alliance,US,MN
4502942,us_ny,CARE SOLUTIONS LLC,US,NY
EXTUID_2818782,us_dc,HUMANE SOCIETY INTERNATIONAL,US,DC
6525304,us_de,OPTEL GROUP USA INC.,US,DE
C19126-2003,us_nv,SKYDANCE HELICOPTERS OF NORTHERN NEVADA,US,NV
1M10573,us_wi,MICHELS CORPORATION,US,WI
315509,us_ny,ABSG CONSULTING INC.,US,NY
5632213,us_de,"ANKURA CONSULTING GROUP, LLC",US,DE
2766932,us_de,"AECOM CARIBE, L.L.P.",US,DE
4933160,us_ny,"ARBOR AGENCY LENDING, LLC",US,NY
5397274,us_de,"CODY CONSULTING GROUP, INC.",US,DE
Z16731077,us_md,"DG SOLAR LESSEE II, LLC",US,MD
5563142,us_de,"DORADO 21, LLC",US,DE
2976512,us_ca,"CUMMING MANAGEMENT GROUP, INC.",US,CA
5418836,us_de,SAN JOSE SHAKESPEARE LLC,US,DE
,us_de,"MACRO OIL COMPANY, INC.",US,DE
f67593c0-97d4-e011-a886-001ec94ffe7f,us_mn,YOUTHWORKS,US,MN
1622578,us_oh,"NATIONWIDE INVESTMENT ADVISORS, LLC",US,OH
3572309,us_de,WEX PAYMENTS INC.,US,DE
L14000034217,us_fl,"SBA PUERTO RICO, LLC",US,FL
P08000065675,us_fl,MEJIA INTERNATIONAL GROUP CORPORATION,US,FL
00415244,us_mo,"PROTECTIVE ADMINISTRATIVE SERVICES, INC.",US,MO
4305045,us_de,"HITSS, INC.",US,DE
D03017704,us_md,"C.A. LINDMAN, INC",US,MD
,us_de,"SIMM ASOCIATES, INC.",US,DE
2899143,us_de,"TMG HEALTH, INC.",US,DE
L98449,us_fl,"PLANNING TECHNOLOGY, INC.",US,FL
4679021,us_de,"ALVAREZ BRACERO GP, LLC",US,DE
,us_ct,"M + W AUTOMATION, INC.",US,CT
D01175264,us_md,"MACCAFERRI, INC",US,MD
2948389,us_de,"AUDIO VISUAL SERVICES GROUP, LLC",US,DE
,us_ny,"ASSEMBLY OF PENTESCOTAL CHURCH OF JESUS CHRIST, INC.",US,NY
938203,us_de,AT&T MOBILITY PUERTO RICO INC.,US,DE
923395,us_de,"BIO-MEDICAL APPLICATIONS OF ARECIBO, INC.",US,DE
884378,us_de,"PEERLESS OIL & CHEMICALS, INC.",US,DE
,us_ut,"THE TACO MAKER, INC.",US,UT
20021180736,us_co,"COAMO SENIOR HOUSING INVESTORS G.P., LLC",US,CO
L22000427557,us_fl,"MAV INSURANCE GROUP, LLC",US,FL
5648966,us_de,"PHDATA, INC.",US,DE
,us_va,"GRUPO-CAM, PUERTO RICO LLC",US,VA
,us_de,"OPTAVISE, LLC",US,DE
2974681,us_de,SNR SOLAR LLC,US,DE
2893560,us_de,"SUNRUN ROMULUS DEPOSITOR 2024, LLC",US,DE
4531365,us_de,"HANCOCK SOFTWARE, INC.",US,DE
0400503964,us_nj,QUAERA INSIGHTS LLC,US,NJ
4663505,us_de,"LAGAN US AVIATION & INFRASTRUCTURE, LLC",US,DE
81210495,us_or,"RECYCLING FOR A BETTER TOMORROW, A SCHNITZER STEEL INDUSTRIES CHARITABLE FOUNDATION",US,OR
605329314,us_wa,COLLECTIVE WELLNESS FOUNDATION,US,WA
2847855,us_de,"SERVICELINK FIELD SERVICES, LLC",US,DE
5630077,us_ny,"PURESKY, LLC",US,NY
0844704,us_ct,"HEALTHPLANONE, LLC",US,CT
7528923,us_de,"SUNRUN JULIUS OWNER 2023, LLC",US,DE
6549854,us_de,RECEPTA INC.,US,DE
801508469,us_mi,BURNS RETAIL CONSTRUCTION LLC,US,MI
043234397,us_ma,"A.I.S., INC.",US,MA
0450903195,us_nj,EDUCATION MANAGEMENT ENTERPRISES LLC,US,NJ
LLC_02449846,us_il,"RABINE PAVING AMERICA, LLC",US,IL
36955369K,us_la,"MONTIMBER INTERNATIONAL, LLC",US,LA
L23000083983,us_fl,"CASA BLUE LAGUNA, L.L.C",US,FL
11354347,us_va,"Strada Solutions, LLC",US,VA
,us_fl,MADRID CAKES I LIMITED LIABILITY COMPANY,US,FL
,us_mn,SHERAH COMPAÑÍA DE RESPONSABILIDAD LIMITADA,US,MN
E22465412022-9,us_nv,"HIGH VIZ SOLUTIONS, LLC",US,NV
07911886,us_va,United 1 Mortgage Corporation,US,VA
4444636,us_de,"MONTE PLAZA SHOPPING CENTER, LLC",US,DE
3577729,us_de,"ALAMEDA METROPOLITANA III, LLC",US,DE
6021566,us_de,CONVERGENT ASHFORD DEVELOPMENT LLC,US,DE
001450657,us_ma,HG HOME IMPROVEMENTS INC,US,MA
7123635,us_de,"MARISOL POWER, LLC",US,DE
E16697842021-9,us_nv,Fortress Trust LLC,US,NV
6697693,us_de,MOON MORTGAGE SERVICING LLC,US,DE
4152954,us_de,"AMAZON WEB SERVICES, INC.",US,DE
4474439,us_de,IMMUTABLE HOLDINGS INC.,US,DE
,us_mo,USI-PUERTO RICO HOPE INC.,US,MO
2021-001047166,us_wy,Isla de Arte LLC,US,WY
5147665,us_de,"TURNSTILE CAPITAL MANAGEMENT, LLC",US,DE
CORP_68897165,us_il,EDELSON P.C.,US,IL
761899,us_fl,"INTERSTATE RENEWABLE ENERGY COUNCIL, INC.",US,FL
2635755,us_de,"OSLO PRODUCTIONS, INC.",US,DE
L21000003237,us_fl,"GATOR VEGA BAJA, LLC",US,FL
00216875,us_mo,"HENDERSON ENGINEERS, INC.",US,MO
A096357,us_wi,ANDERSON AIRBORNE LLC,US,WI
0803810538,us_tx,Divega Properties LLC,US,TX
4538134,us_oh,IMB CONTRACTORS LLC,US,OH
3744553,us_de,"LENDERS PROTECTION, LLC",US,DE
,us_ct,"SECURITY SYSTEMS, INC OF CT INC.",US,CT
L00000007074,us_fl,"NES GLOBAL, LLC",US,FL
5481976,us_de,ALPHACENTRIC ADVISORS LLC,US,DE
1G05738,us_wi,GRAEF-USA INC.,US,WI
3240954,us_ny,"CMS FACILITIES MANAGEMENT SERVICES, LLC",US,NY
5389305,us_de,"DEPCOM POWER, INC.",US,DE
6453118,us_de,"BLACKBURN TECHNOLOGIES III, LLC",US,DE
272551,us_ny,"TECHNOSERVE, INC.",US,NY
7214529,us_de,"LIDS PR, INC.",US,DE
L18000140548,us_fl,JQ MANAGEMENT LLC,US,FL
6798110,us_de,"SUNRUN SIRIUS OWNER 2018, LLC",US,DE
5210753,us_ny,"CORNERSTONE SIGMA, LLC",US,NY
3245239,us_pa,"INSTAMED COMMUNICATIONS, LLC",US,PA
6533115,us_de,"BOSCO PUERTO RICO, LLC",US,DE
6542500,us_de,"PCC SUB-CDE VII, LLC",US,DE
3278285,us_de,"POWERSECURE, INC.",US,DE
5096391,us_ny,"CRT-BC SOLAR, LLC",US,NY
00303063,us_mo,"RESOURCES INVESTMENT ADVISORS, INC.",US,MO
4314330,us_de,"CAYO LARGO LAND, LLC",US,DE
4314359,us_de,RECP III RESORT CL CO-INVESTORS LLC,US,DE
5821514,us_de,"POPULAR COMMUNITY CAPITAL, LLC",US,DE
2426621,us_de,KPMG LLP,US,DE
2209928,us_de,"STRAUMANN USA, LLC",US,DE
5815685,us_de,NOVA HOUSE LLC,US,DE
3526354,us_de,"PROMONTORY INTERFINANCIAL NETWORK, LLC",US,DE
,us_mo,DOUBLE J TRIANGLE LLC,US,MO
S5488020,us_va,Sal del Mar LLC,US,VA
L11000071048,us_fl,"S2 HR SOLUTIONS 1D, LLC",US,FL
2212506,us_de,"EXELA ENTERPRISE SOLUTIONS, INC.",US,DE
,us_ca,JACOBS SERVICES COMPANY,US,CA
5455477,us_de,STAR LAJAS MANAGER CORP.,US,DE
,us_fl,TAMPA HUMDOLDT INC. DBA THE RETAIL ADVISORS INC.,US,FL
607623,us_de,"FLUOR DANIEL CARIBBEAN, INC.",US,DE
00454205,us_mo,"Asset Protection Financial, Inc.",US,MO
5548252,us_de,"ABLE SALES SOLAR 1, LLC",US,DE
,us_ut,PARADIGM LIFE LLC,US,UT
0160203900,us_tx,TECHNOCRATS DOMAIN INC.,US,TX
1771465,us_ny,"SURFACE AMERICA, INC.",US,NY
4278623,us_de,"SPECIALTYCARE, INC.",US,DE
6533322-0160,us_ut,"MED ONE EQUIPMENT RENTAL, LLC",US,UT
5191945,us_de,"LMN PR FAMILY COMPANY, LLC",US,DE
946019,us_de,"MESIROW FINANCIAL, INC.",US,DE
3293628,us_ks,"ASURION WARRANTY PROTECTION SERVICES OF PUERTO RICO, INC.",US,KS
765425,us_de,MASTER LOCK COMPANY LLC,US,DE
000100793,us_ri,"Picerne-Toa Alta, Inc.",US,RI
2986194,us_de,"J.M. BLANCO, INC.",US,DE
2497123,us_de,"NATIONAL REGISTERED AGENTS, INC.",US,DE
4722632,us_de,"SUBWAY REAL ESTATE, LLC",US,DE
L02000005527,us_fl,"CE NORTH AMERICA, LLC",US,FL
2121313,us_de,"BIO-MEDICAL APPLICATIONS OF RIO PIEDRAS, INC.",US,DE
3375318,us_de,VERTEX AEROSPACE LLC,US,DE
594306,us_de,ACME PRINTING INK COMPANY OF CALIFORNIA,US,DE
0802084994,us_tx,"Skyler Design Build, LLC",US,TX
P14000014880,us_fl,"VCS ENGINEERING, INC.",US,FL
W24964405,us_md,"TREK CELLULAR, LLC",US,MD
P04000111956,us_fl,"C3 PATHWAYS, INC.",US,FL
9988893,us_ks,"Bur Properties PR, LLC",US,KS
7108208,us_de,"HIBISCUSPR 299, LLC",US,DE
7292657,us_de,"FORTE GLOBAL, INC.",US,DE
,us_de,SOLVENT POINT LLC,US,DE
4032789,us_de,"ALVAREZ & MARSAL HEALTHCARE INDUSTRY GROUP, LLC",US,DE
7108235,us_de,"HIBISCUSPR 361, LLC",US,DE
2023-001225741,us_wy,PRDB GROUP LLC,US,WY
0600085642,us_nj,"YOUR PART-TIME CONTROLLER, LLC",US,NJ
2237530,us_ny,BIOMEDICAL RESEARCH ALLIANCE OF NEW YORK LLC,US,NY
6408658,us_de,"LOVISA AMERICA, LLC",US,DE
35063808K,us_la,"MAPP, LLC",US,LA
3161052,us_de,"MCCLAIN INSURANCE AGENCY, LLC",US,DE
0122638,us_nc,Research Triangle Institute,US,NC
6755223,us_de,"SUNRUN PEGASUS OWNER 2022, LLC",US,DE
7108204,us_de,"HIBISCUSPR 352, LLC",US,DE
4808200,us_oh,VENSURE TPA LLC,US,OH
6124506,us_de,CANADIAN SOLAR (USA) ENERGY CORPORATION,US,DE
,us_il,"MUNICH RE SPECIALTY GROUP SERVICES, INC.",US,IL
2285904,us_de,SENSUS USA INC.,US,DE
7064859,us_de,SPORTRADAR SOLUTIONS LLC,US,DE
6338595,us_de,"SUNRUN JUPITER DEPOSITOR 2022-1, LLC",US,DE
,us_fl,LOVE 4 WINE LLC,US,FL
L21000038616,us_fl,"ISABELA ACRUVA MEMBER, LLC",US,FL
M21000011909,us_fl,"NORTH AMERICAN LOCAL, LLC",US,FL
L03000052303,us_fl,SFR SERVICES L.L.C.,US,FL
0802820457,us_tx,Mandalay Construction LLC.,US,TX
,us_ma,SONDEOS ESTRUCTURAS Y GEOTECNIA LLC,US,MA
0100238580,us_nj,"RAY S.F., INC.",US,NJ
20191468988,us_co,HCCI Professional Protective Services LLC,US,CO
,us_de,MSC FUND I LLC,US,DE
2919206,us_pa,HEREDITARY ANGIOEDEMA ASSOCIATION INC.,US,PA
,us_wa,401KROBPROS LLC,US,WA
5649353,us_de,"TOP RX, LLC",US,DE
000-095-237,us_al,"Paragon Systems, Inc.",US,AL
L17000256194,us_fl,"FREY SANTANA GROUP, LLC",US,FL
7035294,us_de,"CSG FORTE PAYMENTS, INC.",US,DE
L20000129600,us_fl,PHOENIX INVESTMENT ENTERPRISES LLC,US,FL
3025878,us_de,"BV APARTMENTS, L.L.C.",US,DE
L07000000118,us_fl,"R&G TELECOMM GROUP, LLC",US,FL
S8338982,us_va,"Bakkt Crypto Solutions, LLC",US,VA
4972449,us_de,VETERANS SOURCING GROUP LLC,US,DE
L10000041645,us_fl,JAMS WHOLESALE DISTRIBUTION SERVICES LLC,US,FL
6247180,us_de,"REDI-CC4, LLC",US,DE
0705564022,us_tx,"Mauldin Securities, LLC",US,TX
201804510128,us_ca,"WESTLAKE PORTFOLIO MANAGEMENT, LLC",US,CA
0600453415,us_nj,FHS PROPERTIES LLC,US,NJ
L16000145809,us_fl,"SOLAMAR MANAGEMENT, LLC",US,FL
,us_va,DOMINION AIR CHARTER INC INCORPORATED,US,VA
L18000090166,us_fl,"INNOVATION INSURANCE, LLC",US,FL
LLC_00000337,us_il,"SARGENT & LUNDY, L.L.C.",US,IL
2146186,us_de,ATC GROUP SERVICES LLC,US,DE
S0907859,us_va,"URBAN STRATEGIES, L.L.C.",US,VA
,us_pa,"CUSTOMER COMMERCIAL FINANCE, LLC",US,PA
C243213,us_mt,"COMMONFONT, LLC",US,MT
6332024,us_de,"PC SIERRA BAYAMON, LLC",US,DE
LC001474102,us_mo,"Lockton Companies, LLC",US,MO
5991281,us_de,"SUNNOVA AP 6 WAREHOUSE II, LLC",US,DE
0801653479,us_tx,"Atlantic Coffee Industrial Solutions, LLC",US,TX
3019240,us_de,PB WORLDWIDE INC.,US,DE
5360297,us_de,"AIRBNB PAYMENTS, INC.",US,DE
LC001454317,us_mo,"Las Gladiolas, LLC",US,MO
0802084615,us_tx,"Sunnyside Holdings, LLC",US,TX
5736694,us_de,SERITAGE KMT FINANCE LLC,US,DE
5624917,us_de,"SUNE SOLAR XVI LESSOR, LLC",US,DE
,us_fl,INTERNATINAL ALLIANCE OF HEALTHCARE EDUCATORS INC.,US,FL
B078125,us_wi,BANANA PATCH LLC,US,WI
5434209,us_de,"BH ENERGY, LLC",US,DE
5455476,us_de,STAR LAJAS LLC,US,DE
3894541,us_de,"GATOR CAMINO REAL OWNER, LLC",US,DE
S2734574,us_va,"BLACK & SILVER, LLC",US,VA
801655710,us_mi,"CURA RESOURCE GROUP OF PUERTO RICO, LLC",US,MI
